Year,Country,Population,Sugar,Female_BMI,Male_BMI,Av_BMI,GDP,Life_Expectency,Continent
1989,Bahrain,481126.0,,26.12731,24.98644,25.556875,10640.0,69.8,Asia
1990,Bahrain,495944.0,,26.24678,25.11479,25.680785,10830.0,69.8,Asia
1991,Bahrain,509654.0,,26.37206,25.25103,25.811545000000002,15070.0,69.6,Asia
1992,Bahrain,522748.0,,26.51327,25.40173,25.9575,15470.0,69.6,Asia
1993,Bahrain,535692.0,,26.66023,25.56146,26.110844999999998,16660.0,69.9,Asia
1994,Bahrain,549151.0,,26.79691,25.71611,26.25651,16450.0,70.2,Asia
1995,Bahrain,563730.0,,26.94141,25.87566,26.408535,17660.0,70.3,Asia
1996,Bahrain,579855.0,,27.08035,26.03138,26.555864999999997,18300.0,70.8,Asia
1997,Bahrain,597834.0,,27.21855,26.186,26.702275,18030.0,71.2,Asia
1998,Bahrain,618054.0,,27.3667,26.34294,26.85482,18800.0,71.5,Asia
1999,Bahrain,640904.0,,27.52086,26.50245,27.011654999999998,19110.0,71.8,Asia
2000,Bahrain,666855.0,,27.66677,26.65409,27.160429999999998,20460.0,71.7,Asia
2001,Bahrain,694893.0,,27.8167,26.80388,27.310290000000002,21460.0,72.3,Asia
2002,Bahrain,725365.0,,27.96036,26.94923,27.454795,22460.0,72.6,Asia
2003,Bahrain,761595.0,,28.10135,27.09298,27.597165,24680.0,72.9,Asia
2004,Bahrain,807989.0,,28.24455,27.23908,27.741815000000003,25800.0,73.1,Asia
1980,Bangladesh,81364176.0,21.92,18.47166,20.51918,19.49542,310.0,53.8,Asia
1981,Bangladesh,83599582.0,21.92,18.48812,20.47766,19.482889999999998,360.0,54.1,Asia
1982,Bangladesh,85868228.0,21.92,18.51174,20.43741,19.474575,380.0,54.4,Asia
1983,Bangladesh,88181211.0,21.92,18.5418,20.40075,19.471275,410.0,54.8,Asia
1984,Bangladesh,90559540.0,21.92,18.57151,20.36524,19.468375,430.0,55.3,Asia
1985,Bangladesh,93015182.0,19.18,18.60265,20.32983,19.46624,440.0,55.3,Asia
1986,Bangladesh,95550798.0,21.92,18.63717,20.29654,19.466855000000002,460.0,56.2,Asia
1987,Bangladesh,98149262.0,21.92,18.67808,20.26401,19.471045,480.0,56.7,Asia
1988,Bangladesh,100779551.0,21.92,18.71761,20.23497,19.47629,500.0,57.1,Asia
1989,Bangladesh,103400571.0,21.92,18.7565,20.20736,19.48193,520.0,58.0,Asia
1990,Bangladesh,105983136.0,21.92,18.79715,20.18246,19.489804999999997,550.0,58.1,Asia
1991,Bangladesh,108509679.0,19.18,18.84313,20.15921,19.501170000000002,580.0,56.5,Asia
1992,Bangladesh,110987459.0,19.18,18.89214,20.14118,19.51666,600.0,59.8,Asia
1993,Bangladesh,113442354.0,19.18,18.93651,20.12952,19.533015,630.0,60.5,Asia
1994,Bangladesh,115913710.0,19.18,18.98127,20.11823,19.54975,660.0,61.3,Asia
1995,Bangladesh,118427768.0,16.44,19.03241,20.1077,19.570055,700.0,61.7,Asia
1996,Bangladesh,120987124.0,16.44,19.0933,20.10489,19.599095,730.0,62.6,Asia
1997,Bangladesh,123574107.0,19.18,19.16698,20.11304,19.64001,770.0,63.5,Asia
1998,Bangladesh,126169583.0,19.18,19.25592,20.12622,19.69107,800.0,64.3,Asia
1999,Bangladesh,128746273.0,16.44,19.36185,20.13361,19.74773,840.0,65.2,Asia
2000,Bangladesh,131280739.0,16.44,19.47529,20.14774,19.811515,890.0,65.5,Asia
2001,Bangladesh,133776064.0,19.18,19.5996,20.16802,19.883809999999997,940.0,66.0,Asia
2002,Bangladesh,136228456.0,13.7,19.72414,20.18621,19.955174999999997,990.0,66.5,Asia
2003,Bangladesh,138600174.0,16.44,19.85657,20.20948,20.033025000000002,1060.0,67.1,Asia
2004,Bangladesh,140843786.0,16.44,19.9952,20.23957,20.117385,1140.0,67.6,Asia
1980,Barbados,252197.0,178.08,26.59883,24.36372,25.481275,,72.6,North America
1981,Barbados,253080.0,189.04,26.71838,24.43455,25.576465,,73.0,North America
1982,Barbados,253836.0,178.08,26.81275,24.49314,25.652945000000003,,73.2,North America
1983,Barbados,254515.0,186.3,26.90333,24.54713,25.72523,,73.2,North America
1984,Barbados,255195.0,164.38,26.99588,24.59913,25.797505,,73.3,North America
1985,Barbados,255929.0,161.64,27.06838,24.64998,25.859180000000002,8550.0,73.2,North America
1986,Barbados,256738.0,164.38,27.15531,24.71728,25.936295,9270.0,73.3,North America
1987,Barbados,257609.0,156.16,27.23923,24.77976,26.009495,9630.0,73.3,North America
1988,Barbados,258524.0,164.38,27.32443,24.84265,26.08354,10550.0,73.4,North America
1989,Barbados,259454.0,150.69,27.40047,24.9079,26.154185,11560.0,73.5,North America
1990,Barbados,260374.0,142.47,27.47166,24.96113,26.216395,11550.0,73.5,North America
1991,Barbados,261281.0,123.29,27.53375,25.00859,26.27117,11240.0,73.6,North America
1992,Barbados,262184.0,136.99,27.59409,25.05249,26.32329,11020.0,73.5,North America
1993,Barbados,263091.0,126.03,27.65728,25.09414,26.375709999999998,11250.0,73.6,North America
1994,Barbados,264015.0,136.99,27.72295,25.14401,26.433480000000003,11960.0,73.5,North America
1995,Barbados,264962.0,136.99,27.81419,25.20411,26.509149999999998,12340.0,73.7,North America
1996,Barbados,265940.0,156.16,27.90969,25.2685,26.589095,12760.0,74.0,North America
1997,Barbados,266944.0,158.9,28.02433,25.35236,26.688344999999998,13860.0,74.3,North America
1998,Barbados,267949.0,145.21,28.10663,25.42067,26.76365,14560.0,74.6,North America
1999,Barbados,268920.0,147.95,28.2376,25.51681,26.877205,15020.0,74.9,North America
2000,Barbados,269838.0,147.95,28.35071,25.60292,26.976815000000002,15610.0,74.9,North America
2001,Barbados,270686.0,150.69,28.46946,25.6891,27.07928,15050.0,75.3,North America
2002,Barbados,271479.0,156.16,28.58496,25.77615,27.180555,14640.0,75.5,North America
2003,Barbados,272261.0,156.16,28.70695,25.8702,27.288575,15240.0,75.7,North America
2004,Barbados,273091.0,156.16,28.7967,25.9566,27.37665,16220.0,75.8,North America
1980,Belarus,9654455.0,,26.25679,24.90898,25.582884999999997,,70.5,Europe
1981,Belarus,9719634.0,,26.23585,24.90986,25.572854999999997,,70.5,Europe
1982,Belarus,9787558.0,,26.22052,24.91623,25.568375,,70.5,Europe
1983,Belarus,9856780.0,,26.19574,24.91568,25.555709999999998,,70.4,Europe
1984,Belarus,9925227.0,,26.17109,24.9164,25.543745,,70.1,Europe
1985,Belarus,9990966.0,,26.15062,24.92013,25.535375000000002,,70.5,Europe
1986,Belarus,10053975.0,,26.13975,24.93057,25.535159999999998,,71.4,Europe
1987,Belarus,10113451.0,,26.11987,24.94083,25.53035,,71.5,Europe
1988,Belarus,10165746.0,,26.11377,24.96638,25.540075,,71.4,Europe
1989,Belarus,10206300.0,,26.10324,24.99085,25.547044999999997,,71.0,Europe
1990,Belarus,10231983.0,,26.08985,25.01652,25.553185,4640.0,70.6,Europe
1991,Belarus,10241137.0,,26.08236,25.05106,25.56671,4740.0,70.2,Europe
1992,Belarus,10234863.0,98.63,26.06175,25.07413,25.56794,4370.0,69.7,Europe
1993,Belarus,10216281.0,95.89,26.03639,25.09742,25.566905,4120.0,69.0,Europe
1994,Belarus,10190064.0,79.45,25.99374,25.10406,25.5489,3710.0,68.6,Europe
1995,Belarus,10159731.0,104.11,25.95519,25.10237,25.52878,3400.0,68.3,Europe
1996,Belarus,10126941.0,104.11,25.93389,25.11362,25.523755,3580.0,68.3,Europe
1997,Belarus,10091181.0,115.07,25.94835,25.14026,25.544305,4060.0,68.2,Europe
1998,Belarus,10051298.0,120.55,25.96808,25.17221,25.570145,4490.0,68.2,Europe
1999,Belarus,10005259.0,87.67,25.98476,25.20688,25.595820000000003,4740.0,68.1,Europe
2000,Belarus,9952055.0,104.11,26.01919,25.25472,25.636955,5140.0,68.5,Europe
2001,Belarus,9891535.0,109.59,26.06861,25.32148,25.695045,5520.0,68.3,Europe
2002,Belarus,9825802.0,106.85,26.12336,25.4016,25.76248,5930.0,68.1,Europe
2003,Belarus,9758817.0,90.41,26.17534,25.48133,25.828335,6540.0,68.5,Europe
2004,Belarus,9695791.0,90.41,26.2483,25.58449,25.916395,7520.0,68.7,Europe
1980,Belgium,9855747.0,101.37,24.97542,25.09879,25.037105,10200.0,73.2,Europe
1981,Belgium,9865512.0,101.37,24.96714,25.12474,25.04594,11130.0,73.5,Europe
1982,Belgium,9872709.0,106.85,24.96712,25.16059,25.063855,11830.0,73.7,Europe
1983,Belgium,9878636.0,106.85,24.95523,25.18982,25.072525,12330.0,73.8,Europe
1984,Belgium,9885088.0,101.37,24.9503,25.21949,25.084895,13130.0,74.2,Europe
1985,Belgium,9893499.0,106.85,24.94656,25.25266,25.09961,13790.0,74.5,Europe
1986,Belgium,9903895.0,109.59,24.93997,25.28532,25.112645,14370.0,74.8,Europe
1987,Belgium,9916261.0,109.59,24.93132,25.32356,25.12744,15160.0,75.2,Europe
1988,Belgium,9931873.0,115.07,24.94046,25.37574,25.1581,16370.0,75.5,Europe
1989,Belgium,9952253.0,115.07,24.94871,25.42939,25.18905,17470.0,75.7,Europe
1990,Belgium,9978241.0,120.55,24.96067,25.49029,25.22548,18680.0,76.0,Europe
1991,Belgium,10011217.0,120.55,24.97523,25.55918,25.267205,19700.0,76.1,Europe
1992,Belgium,10050405.0,123.29,25.00061,25.64048,25.320545000000003,20380.0,76.4,Europe
1993,Belgium,10091889.0,120.55,25.01742,25.7062,25.36181,20750.0,76.4,Europe
1994,Belgium,10130251.0,123.29,25.03927,25.77927,25.40927,21970.0,76.7,Europe
1995,Belgium,10161914.0,123.29,25.05283,25.84461,25.44872,22860.0,76.9,Europe
1996,Belgium,10185077.0,131.51,25.06855,25.91482,25.491684999999997,23270.0,77.1,Europe
1997,Belgium,10201758.0,131.51,25.08863,25.98577,25.5372,24340.0,77.3,Europe
1998,Belgium,10216867.0,139.73,25.09721,26.05275,25.57498,24820.0,77.5,Europe
1999,Belgium,10237402.0,139.73,25.10398,26.1224,25.61319,25850.0,77.6,Europe
2000,Belgium,10268380.0,161.64,25.11335,26.18388,25.648615,28290.0,77.8,Europe
2001,Belgium,10311331.0,156.16,25.11409,26.24196,25.678024999999998,28970.0,78.0,Europe
2002,Belgium,10364613.0,147.95,25.12181,26.30602,25.713915,30450.0,78.2,Europe
2003,Belgium,10426169.0,150.69,25.13286,26.37453,25.753695,30740.0,78.5,Europe
2004,Belgium,10492643.0,150.69,25.14166,26.44661,25.794135,31520.0,78.8,Europe
1980,Belize,144151.0,139.73,25.74834,24.54345,25.145895,1580.0,69.3,North America
1981,Belize,147566.0,145.21,25.90106,24.63418,25.26762,1700.0,69.5,North America
1982,Belize,151498.0,123.29,26.04266,24.71853,25.380595,1730.0,69.7,North America
1983,Belize,155820.0,117.81,26.16195,24.76496,25.463455,1720.0,70.1,North America
1984,Belize,160342.0,126.03,26.27033,24.81656,25.543445,1730.0,70.6,North America
1985,Belize,164916.0,109.59,26.35971,24.85631,25.60801,1760.0,71.0,North America
1986,Belize,169570.0,104.11,26.45118,24.90216,25.67667,1880.0,71.3,North America
1987,Belize,174326.0,112.33,26.57044,24.95997,25.765205,2080.0,71.5,North America
1988,Belize,179025.0,112.33,26.69127,25.01621,25.853740000000002,2290.0,71.8,North America
1989,Belize,183470.0,131.51,26.81911,25.08335,25.95123,2620.0,71.6,North America
1990,Belize,187552.0,131.51,26.95806,25.16254,26.060299999999998,2970.0,71.7,North America
1991,Belize,191127.0,128.77,27.10117,25.23639,26.168779999999998,3280.0,71.4,North America
1992,Belize,194321.0,128.77,27.27452,25.34573,26.310125,3630.0,71.3,North America
1993,Belize,197615.0,142.47,27.44661,25.45261,26.44961,3810.0,71.0,North America
1994,Belize,201678.0,161.64,27.60813,25.54387,26.576,3780.0,70.8,North America
1995,Belize,206962.0,161.64,27.76957,25.64134,26.705455,3800.0,70.7,North America
1996,Belize,213674.0,161.64,27.92163,25.72576,26.823695,3820.0,70.6,North America
1997,Belize,221608.0,161.64,28.07119,25.80637,26.93878,3890.0,69.8,North America
1998,Belize,230289.0,158.9,28.22288,25.88939,27.056134999999998,3920.0,69.6,North America
1999,Belize,239024.0,156.16,28.37027,25.97705,27.173659999999998,4180.0,69.2,North America
2000,Belize,247312.0,147.95,28.53896,26.08213,27.310544999999998,4650.0,68.9,North America
2001,Belize,254989.0,134.25,28.70468,26.19233,27.448504999999997,4750.0,68.7,North America
2002,Belize,262202.0,134.25,28.87468,26.30847,27.591575,4950.0,69.2,North America
2003,Belize,269132.0,136.99,29.04987,26.4392,27.744535,5320.0,69.4,North America
2004,Belize,276085.0,136.99,29.20535,26.56389,27.884619999999998,5420.0,69.7,North America
1980,Benin,3718024.0,0.0,20.91221,20.80754,20.859875000000002,540.0,51.5,Africa
1981,Benin,3822206.0,0.0,21.0058,20.83999,20.922895,630.0,52.0,Africa
1982,Benin,3931355.0,0.0,21.10264,20.88208,20.992359999999998,670.0,52.5,Africa
1983,Benin,4045352.0,0.0,21.17492,20.90821,21.041565,640.0,53.0,Africa
1984,Benin,4163968.0,2.74,21.27736,20.96054,21.11895,690.0,53.3,Africa
1985,Benin,4287263.0,5.48,21.39033,21.00726,21.198794999999997,740.0,53.7,Africa
1986,Benin,4414450.0,5.48,21.49152,21.05137,21.271445,760.0,54.3,Africa
1987,Benin,4546136.0,5.48,21.56779,21.07871,21.32325,750.0,54.8,Africa
1988,Benin,4685375.0,5.48,21.66026,21.12584,21.393050000000002,780.0,55.2,Africa
1989,Benin,4836240.0,8.22,21.75282,21.16916,21.460990000000002,760.0,55.3,Africa
1990,Benin,5001271.0,8.22,21.85517,21.20891,21.532040000000002,790.0,55.5,Africa
1991,Benin,5182525.0,13.7,21.96279,21.25774,21.610265,830.0,55.6,Africa
1992,Benin,5378226.0,10.96,22.06721,21.30311,21.68516,840.0,56.0,Africa
1993,Benin,5582420.0,16.44,22.16977,21.35252,21.761145,870.0,56.4,Africa
1994,Benin,5786794.0,24.66,22.26976,21.40226,21.83601,890.0,56.4,Africa
1995,Benin,5985658.0,21.92,22.38851,21.45576,21.922135,920.0,56.5,Africa
1996,Benin,6176318.0,16.44,22.50528,21.5205,22.01289,960.0,56.4,Africa
1997,Benin,6361301.0,13.7,22.6109,21.58523,22.098065,1020.0,56.9,Africa
1998,Benin,6546493.0,13.7,22.71329,21.64874,22.181015000000002,1060.0,57.1,Africa
1999,Benin,6740491.0,19.18,22.8157,21.71747,22.266585,1100.0,57.3,Africa
2000,Benin,6949366.0,13.7,22.92684,21.7971,22.36197,1150.0,57.6,Africa
2001,Benin,7174911.0,13.7,23.03499,21.87272,22.453855,1200.0,57.8,Africa
2002,Benin,7414744.0,16.44,23.14637,21.95309,22.54973,1230.0,58.2,Africa
2003,Benin,7665681.0,16.44,23.25775,22.0276,22.642675,1260.0,58.6,Africa
2004,Benin,7922796.0,16.44,23.35676,22.1039,22.730330000000002,1300.0,59.0,Africa
1980,Bhutan,412561.0,,20.15014,21.81929,20.984715,,53.3,Asia
1981,Bhutan,423887.0,,20.22599,21.80187,21.013930000000002,420.0,53.9,Asia
1982,Bhutan,434385.0,,20.3042,21.78799,21.046095,460.0,54.5,Asia
1983,Bhutan,444789.0,,20.37951,21.77328,21.076394999999998,490.0,55.2,Asia
1984,Bhutan,456135.0,,20.45975,21.7664,21.113075000000002,550.0,55.9,Asia
1985,Bhutan,469010.0,,20.53194,21.75421,21.143075,570.0,56.4,Asia
1986,Bhutan,484151.0,,20.60734,21.74839,21.177865,660.0,57.1,Asia
1987,Bhutan,500952.0,,20.70126,21.75695,21.229105,830.0,57.9,Asia
1988,Bhutan,517068.0,,20.79601,21.76646,21.281235,940.0,58.6,Asia
1989,Bhutan,529284.0,,20.89024,21.781,21.33562,1200.0,59.2,Asia
1990,Bhutan,535505.0,,20.98019,21.7981,21.389145,1280.0,59.9,Asia
1991,Bhutan,534678.0,,21.07234,21.81922,21.44578,1360.0,60.5,Asia
1992,Bhutan,528085.0,,21.15935,21.84349,21.50142,1410.0,61.1,Asia
1993,Bhutan,518847.0,,21.24674,21.87072,21.558729999999997,1570.0,61.7,Asia
1994,Bhutan,511382.0,,21.33922,21.90149,21.620355,1780.0,62.1,Asia
1995,Bhutan,508897.0,,21.43184,21.93914,21.68549,1820.0,62.9,Asia
1996,Bhutan,512377.0,,21.52842,21.98528,21.75685,2020.0,63.9,Asia
1997,Bhutan,520917.0,,21.63177,22.0365,21.834135,2210.0,64.4,Asia
1998,Bhutan,533506.0,,21.73586,22.09205,21.913955,2140.0,65.1,Asia
1999,Bhutan,548387.0,,21.84031,22.14998,21.995145,2120.0,66.0,Asia
2000,Bhutan,564187.0,,21.94715,22.21076,22.078955,2350.0,65.6,Asia
2001,Bhutan,580784.0,,22.05079,22.26991,22.16035,2550.0,67.2,Asia
2002,Bhutan,598421.0,,22.16199,22.33607,22.249029999999998,2720.0,68.0,Asia
2003,Bhutan,616474.0,,22.27938,22.40769,22.343535,2840.0,68.5,Asia
2004,Bhutan,634235.0,,22.39917,22.48194,22.440555000000003,3100.0,69.1,Asia
1980,Bolivia,5589572.0,87.67,23.55699,23.00319,23.28009,1810.0,56.4,South America
1981,Bolivia,5711598.0,82.19,23.65347,23.04351,23.348489999999998,2070.0,56.8,South America
1982,Bolivia,5835186.0,90.41,23.73722,23.07385,23.405535,1800.0,57.2,South America
1983,Bolivia,5959962.0,82.19,23.80662,23.08641,23.446514999999998,1830.0,57.4,South America
1984,Bolivia,6085499.0,79.45,23.885,23.1075,23.496250000000003,1780.0,58.1,South America
1985,Bolivia,6211549.0,71.23,23.97017,23.13397,23.55207,1750.0,58.7,South America
1986,Bolivia,6337893.0,76.71,24.04975,23.16541,23.60758,1700.0,59.2,South America
1987,Bolivia,6464736.0,76.71,24.14128,23.20657,23.673924999999997,1790.0,59.6,South America
1988,Bolivia,6592787.0,76.71,24.24057,23.25603,23.7483,1870.0,60.1,South America
1989,Bolivia,6723046.0,76.71,24.35376,23.30494,23.829349999999998,1980.0,60.7,South America
1990,Bolivia,6856246.0,82.19,24.4627,23.35095,23.906825,2110.0,61.4,South America
1991,Bolivia,6992521.0,73.97,24.58717,23.39988,23.993524999999998,2250.0,61.9,South America
1992,Bolivia,7131699.0,79.45,24.71801,23.45185,24.08493,2310.0,62.3,South America
1993,Bolivia,7273824.0,79.45,24.85103,23.50266,24.176845,2400.0,62.9,South America
1994,Bolivia,7418864.0,79.45,24.98583,23.5581,24.271965,2520.0,63.7,South America
1995,Bolivia,7566716.0,79.45,25.13645,23.61766,24.377055,2640.0,64.3,South America
1996,Bolivia,7717445.0,76.71,25.28814,23.68542,24.48678,2770.0,65.0,South America
1997,Bolivia,7870860.0,76.71,25.44229,23.7552,24.598745,2890.0,65.6,South America
1998,Bolivia,8026257.0,76.71,25.58123,23.81981,24.70052,3030.0,66.3,South America
1999,Bolivia,8182710.0,76.71,25.72135,23.88573,24.803539999999998,3010.0,67.0,South America
2000,Bolivia,8339512.0,76.71,25.86456,23.95185,24.908205000000002,3080.0,67.7,South America
2001,Bolivia,8496378.0,79.45,26.00137,24.01547,25.00842,3140.0,68.3,South America
2002,Bolivia,8653343.0,76.71,26.1348,24.08033,25.107565,3210.0,68.8,South America
2003,Bolivia,8810420.0,76.71,26.26134,24.14039,25.200865,3260.0,69.3,South America
2004,Bolivia,8967740.0,76.71,26.38387,24.20067,25.292270000000002,3400.0,69.7,South America
1980,Bosnia and Herzegovina,4144726.0,,24.99974,25.32025,25.159995000000002,,69.6,Europe
1981,Bosnia and Herzegovina,4185074.0,,25.05113,25.33178,25.191454999999998,,69.9,Europe
1982,Bosnia and Herzegovina,4226663.0,,25.1064,25.35258,25.22949,,70.1,Europe
1983,Bosnia and Herzegovina,4270598.0,,25.15891,25.37304,25.265974999999997,,70.4,Europe
1984,Bosnia and Herzegovina,4318301.0,,25.20226,25.39811,25.300185,,70.6,Europe
1985,Bosnia and Herzegovina,4369527.0,,25.23745,25.42164,25.329545,,70.9,Europe
1986,Bosnia and Herzegovina,4428460.0,,25.2834,25.44097,25.362185,,71.2,Europe
1987,Bosnia and Herzegovina,4491745.0,,25.31693,25.4444,25.380665,,71.5,Europe
1988,Bosnia and Herzegovina,4542757.0,,25.34825,25.43763,25.39294,,71.7,Europe
1989,Bosnia and Herzegovina,4559256.0,,25.36374,25.41851,25.391125000000002,,71.9,Europe
1990,Bosnia and Herzegovina,4526996.0,,25.36045,25.39629,25.37837,,72.1,Europe
1991,Bosnia and Herzegovina,4437898.0,,25.34059,25.34749,25.34404,,72.2,Europe
1992,Bosnia and Herzegovina,4301169.0,43.84,25.28169,25.26577,25.27373,,70.0,Europe
1993,Bosnia and Herzegovina,4141167.0,41.1,25.20537,25.17015,25.187759999999997,,68.8,Europe
1994,Bosnia and Herzegovina,3992256.0,13.7,25.17425,25.09667,25.135460000000002,920.0,70.2,Europe
1995,Bosnia and Herzegovina,3879278.0,13.7,25.19614,25.07033,25.133235,1180.0,68.9,Europe
1996,Bosnia and Herzegovina,3810649.0,27.4,25.28831,25.12328,25.205795000000002,2420.0,72.9,Europe
1997,Bosnia and Herzegovina,3779354.0,32.88,25.42644,25.22345,25.324945,3310.0,73.4,Europe
1998,Bosnia and Herzegovina,3775898.0,38.36,25.55583,25.33549,25.44566,4790.0,73.8,Europe
1999,Bosnia and Herzegovina,3784389.0,41.1,25.68052,25.44956,25.565040000000003,4970.0,74.4,Europe
2000,Bosnia and Herzegovina,3792878.0,49.32,25.77713,25.57757,25.67735,5010.0,74.8,Europe
2001,Bosnia and Herzegovina,3799747.0,68.49,25.87892,25.71444,25.796680000000002,5200.0,75.1,Europe
2002,Bosnia and Herzegovina,3808347.0,68.49,25.96649,25.8431,25.904795,5440.0,75.3,Europe
2003,Bosnia and Herzegovina,3817313.0,73.97,26.04311,25.97224,26.007675,5700.0,75.4,Europe
2004,Bosnia and Herzegovina,3825872.0,73.97,26.1235,26.11931,26.121405,6140.0,75.6,Europe
1980,Botswana,996331.0,54.8,23.3474,19.54182,21.44461,1570.0,61.6,Africa
1981,Botswana,1033073.0,60.27,23.4325,19.5797,21.5061,1950.0,62.1,Africa
1982,Botswana,1069962.0,63.01,23.51626,19.62362,21.56994,2230.0,62.5,Africa
1983,Botswana,1107103.0,63.01,23.619,19.66629,21.642645,2380.0,63.0,Africa
1984,Botswana,1144716.0,63.01,23.71698,19.7227,21.719839999999998,2440.0,63.4,Africa
1985,Botswana,1182942.0,60.27,23.81013,19.77501,21.79257,2620.0,63.9,Africa
1986,Botswana,1221668.0,63.01,23.91733,19.82815,21.87274,2820.0,64.3,Africa
1987,Botswana,1260720.0,65.75,24.03335,19.89551,21.96443,3010.0,64.7,Africa
1988,Botswana,1300097.0,68.49,24.16157,19.98147,22.07152,3830.0,64.8,Africa
1989,Botswana,1339813.0,65.75,24.28856,20.07896,22.18376,4260.0,64.8,Africa
1990,Botswana,1379814.0,65.75,24.4116,20.18715,22.299374999999998,4880.0,64.4,Africa
1991,Botswana,1420098.0,76.71,24.53063,20.30422,22.417425,5500.0,63.7,Africa
1992,Botswana,1460453.0,79.45,24.63643,20.41434,22.525385,5680.0,62.4,Africa
1993,Botswana,1500356.0,68.49,24.72252,20.50823,22.615375,6000.0,60.8,Africa
1994,Botswana,1539135.0,65.75,24.81281,20.58939,22.7011,5470.0,58.7,Africa
1995,Botswana,1576291.0,63.01,24.90137,20.66838,22.784875,5970.0,56.4,Africa
1996,Botswana,1611827.0,60.27,24.98168,20.74696,22.86432,5970.0,54.0,Africa
1997,Botswana,1645846.0,65.75,25.06994,20.82805,22.948995,6730.0,51.9,Africa
1998,Botswana,1678111.0,65.75,25.15137,20.90699,23.02918,7780.0,49.8,Africa
1999,Botswana,1708368.0,65.75,25.23366,20.99408,23.11387,7600.0,48.1,Africa
