Year,Country,Population,Sugar,Female_BMI,Male_BMI,Av_BMI,GDP,Life_Expectency,Continent
2001,Cape Verde,0.002403641425122841,0.5797185780787135,0.7165335798285666,0.7430738506410597,0.7291900136847181,0.029718759060597275,0.8536585365853658,Africa
2002,Cape Verde,0.0024468348331092202,0.5362357173085062,0.7211973408017471,0.7469384305003826,0.7334726638931259,0.030733545955349377,0.8536585365853658,Africa
2003,Cape Verde,0.0024859447742378244,0.4637642826914939,0.7259354581054547,0.7509145075999019,0.7378473820624322,0.032618150188460426,0.8536585365853658,Africa
2004,Cape Verde,0.002519848295122767,0.4637642826914939,0.73061720851344,0.7549458399688992,0.7422189633335817,0.03435778486517831,0.8536585365853658,Africa
1980,Chad,0.024247169497933936,0.05797714769360983,0.5748338001091958,0.6652178603449376,0.6179358425904505,0.004494056248187881,0.6219512195121951,Africa
1981,Chad,0.024774629837356107,0.05797714769360983,0.5755482804948654,0.6652701555106935,0.6183345423461646,0.004928964917367353,0.6097560975609756,Africa
1982,Chad,0.025339378676769008,0.07247143461701228,0.5764528492416403,0.6654115826885241,0.6188751867434684,0.005363873586546825,0.6097560975609756,Africa
1983,Chad,0.025951801991746425,0.08696572154041474,0.5780506108762323,0.6660279420635342,0.6200049406145968,0.006378660481298927,0.6219512195121951,Africa
1984,Chad,0.0266236021386255,0.05797714769360983,0.5797814943283809,0.6667886887200972,0.6212731885393425,0.006378660481298927,0.6219512195121951,Africa
1985,Chad,0.027362720385848072,0.11595429538721966,0.5830603686454945,0.6681723727599415,0.6236482909786731,0.007828356045230501,0.6341463414634146,Africa
1986,Chad,0.028176770249910804,0.08696572154041474,0.5857033164422535,0.669288660763562,0.6255632104584186,0.007538416932444187,0.6341463414634146,Africa
1987,Chad,0.02906394103564124,0.05797714769360983,0.5879280098797977,0.6702191200335215,0.6271707139188092,0.007248477819657872,0.6219512195121951,Africa
1988,Chad,0.030010945356803476,0.05797714769360983,0.5910887535750253,0.6715857012518607,0.6294758635292458,0.008408234270803132,0.6463414634146342,Africa
1989,Chad,0.03099820406441104,0.10146000846381717,0.5942455995593787,0.6731496227183356,0.6318730811005807,0.008843142939982604,0.6463414634146342,Africa
1990,Chad,0.032012349177487416,0.11595429538721966,0.5969137325648646,0.6744027332939968,0.6338664230342431,0.00855320382719629,0.6463414634146342,Africa
1991,Chad,0.033050361079750956,0.07247143461701228,0.6004072808039838,0.675782799429292,0.6363521011335966,0.009278051609162076,0.6463414634146342,Africa
1992,Chad,0.03411937509223732,0.07247143461701228,0.6039514992844702,0.6771270154195091,0.63884718992742,0.010002899391127864,0.6463414634146342,Africa
1993,Chad,0.035228648864151724,0.08696572154041474,0.6065281859963643,0.6779627513703635,0.6405936579761518,0.008263264714409973,0.6463414634146342,Africa
1994,Chad,0.03639177066876167,0.07247143461701228,0.6096496527589347,0.6786136452887975,0.6425369663842152,0.008843142939982604,0.6463414634146342,Africa
1995,Chad,0.037619658406929005,0.08696572154041474,0.6126889677692291,0.679787490864791,0.644686682690988,0.009133082052768918,0.6463414634146342,Africa
1996,Chad,0.0389112374821122,0.1304485823106221,0.6156560252163903,0.680928775299842,0.6467830717290975,0.009133082052768918,0.6463414634146342,Africa
1997,Chad,0.0402659007472653,0.08696572154041474,0.6190710195901946,0.6821966863941135,0.6491741723490271,0.00956799072194839,0.6341463414634146,Africa
1998,Chad,0.04169518936924423,0.11595429538721966,0.6224473366791683,0.683681013960507,0.6516482439252007,0.01014786894752102,0.6341463414634146,Africa
1999,Chad,0.04321335787117224,0.08696572154041474,0.6258350470768517,0.6851617236223513,0.6541265503138859,0.009857929834734706,0.6341463414634146,Africa
2000,Chad,0.04482851945693781,0.10146000846381717,0.6290233745721138,0.6863779973516939,0.6563744515329629,0.00956799072194839,0.6341463414634146,Africa
2001,Chad,0.04654936761256183,0.10146000846381717,0.6320650881737155,0.68782746147425,0.6586568586317634,0.010437808060307335,0.6341463414634146,Africa
2002,Chad,0.04836813837803181,0.11595429538721966,0.6351448794123211,0.6894397313015181,0.6610368232632368,0.011017686285879966,0.6341463414634146,Africa
2003,Chad,0.050256279723239594,0.10146000846381717,0.6386992919058636,0.6916042249231524,0.6639284159840646,0.010582777616700493,0.6341463414634146,Africa
2004,Chad,0.052174337836163286,0.10146000846381717,0.642977779150305,0.694867245926075,0.667722651149477,0.014351986082922586,0.6463414634146342,Africa
1980,Chile,0.06036191455127457,0.5507300042319087,0.7190655927773618,0.8052672743430707,0.7601731567782487,0.032618150188460426,0.8536585365853658,South America
1981,Chile,0.061254630255159245,0.5362357173085062,0.723863375039839,0.8078876239378983,0.763932572374122,0.03638735865468252,0.8658536585365854,South America
1982,Chile,0.062160762296864784,0.5072471434617013,0.7273976993311827,0.809910032580875,0.7667458994859409,0.03276311974485358,0.8658536585365854,South America
1983,Chile,0.06308986921262802,0.4782585696148963,0.7305794307003496,0.8116643873868007,0.7692469483862618,0.03203827196288779,0.8658536585365854,South America
1984,Chile,0.06405351366123568,0.5217414303851037,0.7338493103000607,0.8136420655735332,0.7719006073819056,0.034647723977964624,0.8658536585365854,South America
1985,Chile,0.06505916946163406,0.4782585696148963,0.736928801714753,0.81552403373992,0.7744090279928949,0.03682226732386199,0.8780487804878049,South America
1986,Chile,0.0661102699497733,0.5217414303851037,0.7401363179404735,0.8171629445006864,0.7768685129926401,0.03986662800811829,0.8902439024390244,South America
1987,Chile,0.06720251673948734,0.5507300042319087,0.7434976438337764,0.8189044721904833,0.7794573950413483,0.04479559292548565,0.8902439024390244,South America
1988,Chile,0.06832557758502943,0.5362357173085062,0.7468616681423,0.8210048302314735,0.7822188064886738,0.04943461873006669,0.8902439024390244,South America
1989,Chile,0.06946455857833414,0.565224291155311,0.7504445639076169,0.8236311000337452,0.7853455097263449,0.05697303566251087,0.8902439024390244,South America
1990,Chile,0.07060745110304999,0.565224291155311,0.7545047793430917,0.8263001268897795,0.788742299895306,0.06190200057987823,0.8902439024390244,South America
1991,Chile,0.07175110121832759,0.565224291155311,0.7585865821003325,0.829157942583197,0.792240411874728,0.06871556973035663,0.9024390243902439,South America
1992,Chile,0.07289494476098267,0.6232014388489209,0.7638098144959465,0.8327978834600587,0.7967086096091034,0.07929834734705712,0.9024390243902439,South America
1993,Chile,0.0740325878815932,0.6232014388489209,0.769095410265551,0.8366479917011846,0.801309654980414,0.08654682516671498,0.9146341463414634,South America
1994,Chile,0.0751572767408957,0.6376957257723234,0.7742149035871233,0.8404375822662159,0.8057949488097432,0.09176572919686866,0.9146341463414634,South America
1995,Chile,0.07626404132988565,0.6521900126957259,0.7800746621509187,0.8440716029356335,0.8105933050751092,0.10379820237750073,0.9146341463414634,South America
1996,Chile,0.07734956651823247,0.6666842996191282,0.7858354788232871,0.8478779674217563,0.8154220892525947,0.11264134531748334,0.9146341463414634,South America
1997,Chile,0.07841368574347221,0.6666842996191282,0.791071603647178,0.8513995041497365,0.8198405671511868,0.12061467091910699,0.926829268292683,South America
1998,Chile,0.0794589404264256,0.6811785865425307,0.7961056471534268,0.8547967165213912,0.8240940442067373,0.12525369672368802,0.926829268292683,South America
1999,Chile,0.08048988148344592,0.6956728734659331,0.8005403426567577,0.8578341118406122,0.8278623999623572,0.12351406204697013,0.926829268292683,South America
2000,Chile,0.08151022701856687,0.6666842996191282,0.8048994825339078,0.8609760974913448,0.8316411074818942,0.12916787474630329,0.9390243902439024,South America
2001,Chile,0.0825205143300592,0.6521900126957259,0.8091419909087393,0.8639634999477047,0.8352850852256017,0.13511162655842274,0.9390243902439024,South America
2002,Chile,0.08352061983932063,0.6811785865425307,0.8135437057815944,0.8671564651625393,0.8391103756827655,0.13786604812989273,0.9390243902439024,South America
2003,Chile,0.08451308496717186,0.6666842996191282,0.817579935303996,0.8705168406878755,0.842824306255367,0.1423601043780806,0.9390243902439024,South America
2004,Chile,0.08550091321094642,0.6666842996191282,0.821491138254503,0.8739242489723507,0.8464952613232221,0.15004349086691796,0.9512195121951219,South America
1980,Colombia,0.14903528390999132,0.8116271688531528,0.7021084517063129,0.7258947242400263,0.7134515682530223,0.03638735865468252,0.8414634146341463,South America
1981,Colombia,0.1524637304458824,0.8116271688531528,0.7065230590074448,0.7293991581465015,0.7174321351689417,0.03957668889533198,0.8414634146341463,South America
1982,Colombia,0.15596241798470992,0.7826385950063478,0.7105392003276476,0.7323951120136138,0.7209617729748382,0.04073644534647724,0.8536585365853658,South America
1983,Colombia,0.15950825344679662,0.7826385950063478,0.7143403679019312,0.7355015764196822,0.72443165287085,0.0418962017976225,0.8536585365853658,South America
1984,Colombia,0.16307046576017606,0.7536500211595429,0.7180237046782425,0.7384409594156622,0.7277602155049034,0.04363583647434039,0.8536585365853658,South America
1985,Colombia,0.16662525261145364,0.7391557342361404,0.7216060007957327,0.7413638973909645,0.731028079159625,0.04508553203827196,0.8292682926829268,South America
1986,Colombia,0.17016118029342753,0.7391557342361404,0.7252632528915768,0.744465757191243,0.7344204776711668,0.04812989272252827,0.8536585365853658,South America
1987,Colombia,0.17367804463275482,0.7971328819297503,0.7290509283897567,0.7478461956418064,0.738013951354552,0.05088431429399826,0.8536585365853658,South America
1988,Colombia,0.1771769685828215,0.7826385950063478,0.7326943885855837,0.7512835338639154,0.741559116806324,0.053928674978254564,0.8536585365853658,South America
1989,Colombia,0.1806635454186261,0.7826385950063478,0.7363696301162327,0.7548231601146415,0.7451696865846629,0.05610321832415193,0.8658536585365854,South America
1990,Colombia,0.18414051536134948,0.7826385950063478,0.7400205859098952,0.7583460124442759,0.7487595528351678,0.06059727457233981,0.8658536585365854,South America
1991,Colombia,0.1876072014151706,0.8116271688531528,0.7435159330924948,0.7618761005830088,0.7522714671664792,0.06320672658741665,0.8658536585365854,South America
1992,Colombia,0.1910561888639528,0.7826385950063478,0.7470496577360116,0.7656314855050299,0.7559108964078595,0.06668599594085242,0.8658536585365854,South America
1993,Colombia,0.19447602250856363,0.7391557342361404,0.7507192026123057,0.7695046167751052,0.7596775268694933,0.0691504783995361,0.8658536585365854,South America
1994,Colombia,0.19785223827955417,0.7246614473127381,0.7543818515385914,0.7733547250162311,0.7634295707546985,0.07451435198608292,0.8658536585365854,South America
1995,Colombia,0.2011751110782237,0.7101671603893356,0.7581485393628322,0.7775041326336964,0.7673787686890511,0.07886343867787765,0.8780487804878049,South America
1996,Colombia,0.204436833960698,0.7246614473127381,0.761657678445449,0.7812101824936835,0.770981809911814,0.08002319512902291,0.8780487804878049,South America
1997,Colombia,0.20764111428504542,0.7101671603893356,0.764892178823377,0.7848231535366332,0.7743967940900839,0.08292258625688606,0.8780487804878049,South America
1998,Colombia,0.21080392055587288,0.7101671603893356,0.7677890774747991,0.7880384839795898,0.7774455454085615,0.08335749492606552,0.8902439024390244,South America
1999,Colombia,0.21394829749601327,0.7246614473127381,0.7702212490604268,0.7910739058963292,0.780165392955311,0.07973325601623658,0.8902439024390244,South America
2000,Colombia,0.2170897730254916,0.7246614473127381,0.772443843730577,0.7940797267758485,0.7827614898697796,0.08321252536967237,0.8902439024390244,South America
2001,Colombia,0.22023269926030092,0.7101671603893356,0.7743897009286446,0.7970592356222829,0.7852002713416906,0.0848071904899971,0.8902439024390244,South America
2002,Colombia,0.2233682860007317,0.7101671603893356,0.7760213426654525,0.7998976461913003,0.7874073928847308,0.08669179472310815,0.8902439024390244,South America
2003,Colombia,0.2264827569191216,0.7101671603893356,0.7776613794718362,0.8027860496231788,0.789642746511181,0.08988112496375761,0.9024390243902439,South America
2004,Colombia,0.22955615675769467,0.7101671603893356,0.7792507460368525,0.8057862791956675,0.791904920616871,0.09567990721948391,0.9024390243902439,South America
1980,Comoros,0.0016576618789826663,0.08696572154041474,0.6247505839820273,0.6900866784149894,0.6559078379321568,0.008408234270803132,0.6585365853658537,Africa
1981,Comoros,0.001712149296620416,0.08696572154041474,0.6258380453159859,0.6909079427476471,0.6568683561477322,0.009133082052768918,0.6585365853658537,Africa
1982,Comoros,0.0017642457369532846,0.08696572154041474,0.6271089988849549,0.6920183105438237,0.6580627301208882,0.010002899391127864,0.6707317073170732,Africa
1983,Comoros,0.0018152783267100488,0.10146000846381717,0.6285109755040864,0.6931776845016205,0.659349015210035,0.010437808060307335,0.6707317073170732,Africa
1984,Comoros,0.0018673693940602094,0.08696572154041474,0.6301378200582797,0.6942308236258377,0.6607022730748269,0.011017686285879966,0.6829268292682927,Africa
1985,Comoros,0.0019220717310062631,0.08696572154041474,0.631857610025632,0.6953928287869429,0.6621560685255402,0.011162655842273123,0.6829268292682927,Africa
1986,Comoros,0.001979637867735466,0.10146000846381717,0.6338184584193703,0.696836372702055,0.6638702265232582,0.01130762539866628,0.6951219512195121,Africa
1987,Comoros,0.0020395251329943516,0.08696572154041474,0.635765814737005,0.6987653736275807,0.6658088295840866,0.011597564511452595,0.6951219512195121,Africa
1988,Comoros,0.0021015508453708608,0.08696572154041474,0.6378139118895473,0.7006769428311879,0.667791819753832,0.012032473180632067,0.6951219512195121,Africa
1989,Comoros,0.002165328150110047,0.08696572154041474,0.6404358720123671,0.7025921299393442,0.6700767363711578,0.01188750362423891,0.7073170731707317,Africa
1990,Comoros,0.0022305615331629923,0.11595429538721966,0.6434386085052249,0.704477058209453,0.6725464162899122,0.012612351406204697,0.7073170731707317,Africa
1991,Comoros,0.0022972509945296967,0.10146000846381717,0.6461724029477487,0.7063248207328295,0.6748576828517541,0.012032473180632067,0.7073170731707317,Africa
1992,Comoros,0.0023654663829853584,0.10146000846381717,0.6486789308639036,0.7080347739829248,0.6769843429570755,0.013192229631777326,0.7195121951219512,Africa
1993,Comoros,0.002434971287290844,0.10146000846381717,0.6509596913732565,0.7094937762174742,0.6788732261821205,0.013482168744563641,0.7195121951219512,Africa
1994,Comoros,0.002505470193397235,0.08696572154041474,0.6525439609317448,0.7105587557565795,0.6802098584866819,0.012757320962597855,0.7195121951219512,Africa
1995,Comoros,0.00257674280901352,0.08696572154041474,0.6542088831229418,0.7116727414573051,0.6816120519627179,0.013192229631777326,0.7317073170731707,Africa
1996,Comoros,0.002648767642208869,0.08696572154041474,0.655731089131353,0.7125209756238747,0.6828128565770951,0.012902290518991012,0.7195121951219512,Africa
1997,Comoros,0.0027215500659659893,0.08696572154041474,0.6570470162873344,0.7132294271146816,0.6838390928090531,0.013337199188170484,0.7317073170731707,Africa
1998,Comoros,0.0027949181448382373,0.05797714769360983,0.6579944598537278,0.7138596003070613,0.6846352375612185,0.013192229631777326,0.7317073170731707,Africa
1999,Comoros,0.002868683824430848,0.07247143461701228,0.6589853778875666,0.7144654348688378,0.6854425183018402,0.013337199188170484,0.7439024390243902,Africa
2000,Comoros,0.0029427611370204994,0.04348286077020737,0.6598872482191209,0.7150584423144853,0.6861970991534296,0.013482168744563641,0.7439024390243902,Africa
2001,Comoros,0.0030170641148838696,0.08696572154041474,0.660887160970362,0.7157770897181126,0.6870628830446733,0.013917077413743114,0.7560975609756098,Africa
2002,Comoros,0.0030917646934676022,0.08696572154041474,0.6622588553742387,0.7167164292992382,0.6882283975547878,0.014207016526529429,0.7560975609756098,Africa
2003,Comoros,0.0031673733061289193,0.11595429538721966,0.6637888568043987,0.7178781055599298,0.6895827533339346,0.014496955639315743,0.7682926829268293,Africa
2004,Comoros,0.003244577694654392,0.11595429538721966,0.6654915568086862,0.7192854704295505,0.6911446149261455,0.014496955639315743,0.7804878048780488,Africa
1980,Costa Rica,0.012837715940107857,0.8840457046127804,0.7009634241809785,0.7792867728751882,0.7383139956632382,0.042186140910408815,0.9024390243902439,North America
1981,Costa Rica,0.013185981933248932,0.9420228523063903,0.7045556144876114,0.7816538691515751,0.741321967305679,0.040881414902870394,0.9146341463414634,North America
1982,Costa Rica,0.01354616520203546,0.9420228523063903,0.7073988446585321,0.7836713442883483,0.7437714142313229,0.0371122064366483,0.9146341463414634,North America
1983,Costa Rica,0.013915659849854257,0.8840457046127804,0.7104057786861775,0.7855437743427418,0.7462373298722891,0.0418962017976225,0.9146341463414634,North America
1984,Costa Rica,0.014290908962152888,0.8985399915361829,0.7135506317139944,0.7876178203506472,0.7488715400993613,0.045665410263844596,0.9146341463414634,North America
1985,Costa Rica,0.014669483950747523,0.9855057130765976,0.7168786771529081,0.7900878624564781,0.7517904238341523,0.0466801971585967,0.9146341463414634,North America
1986,Costa Rica,0.015049649342223605,0.9420228523063903,0.7204525782008226,0.7926355250599092,0.7548749357916158,0.04957958828645984,0.926829268292683,North America
1987,Costa Rica,0.015432356154520386,0.9275285653829878,0.7240615586466068,0.7953999330358759,0.7580811593975587,0.053058857639895624,0.926829268292683,North America
1988,Costa Rica,0.015821069961484257,0.8985399915361829,0.728077400142896,0.7982001911569203,0.7615173176383863,0.055233400985792984,0.926829268292683,North America
1989,Costa Rica,0.016220782264050583,0.8405628438425731,0.7318216011736307,0.8015513574706769,0.7650740896133381,0.05842273122644245,0.926829268292683,North America
1990,Costa Rica,0.016634722224826627,0.8695514176893779,0.7360644093723756,0.8053511439485284,0.7691056311243036,0.06306175703102349,0.926829268292683,North America
1991,Costa Rica,0.01706273402731387,0.8695514176893779,0.7405036022344077,0.8092341422310104,0.7732795878115822,0.06581617860249347,0.926829268292683,North America
1992,Costa Rica,0.01750229236963974,0.8695514176893779,0.7452315255250591,0.8135174123167942,0.7777954663979391,0.07161496085821978,0.926829268292683,North America
1993,Costa Rica,0.017951162090997876,0.8695514176893779,0.7502841581139396,0.8172787174462592,0.7822322951507475,0.07683386488837345,0.926829268292683,North America
1994,Costa Rica,0.018406183877556215,0.8550571307659754,0.7553571787289324,0.8207785467469446,0.7865550976555608,0.081037982023775,0.926829268292683,North America
1995,Costa Rica,0.0188641393126729,0.8405628438425731,0.7603804285742983,0.8240106511109927,0.7907241921506966,0.08364743403885185,0.9390243902439024,North America
1996,Costa Rica,0.019325184212846454,0.8260685569191706,0.7651593219302303,0.8271493477575899,0.7947209140921228,0.08408234270803132,0.9390243902439024,North America
1997,Costa Rica,0.019787217741838208,0.8260685569191706,0.7696177035227211,0.8302278556285055,0.7985212662089409,0.0878515511742534,0.9390243902439024,North America
1998,Costa Rica,0.02024200849014012,0.8260685569191706,0.7739075840758721,0.8334050336234893,0.8022805249599065,0.09278051609162076,0.9390243902439024,North America
1999,Costa Rica,0.020679132871299445,0.8260685569191706,0.7779746954613556,0.8372679689807441,0.8062502695771854,0.09104088141490287,0.9390243902439024,North America
2000,Costa Rica,0.02109137496953989,0.8116271688531528,0.7818004485965393,0.8409582316208805,0.810011410467045,0.0964047550014497,0.9512195121951219,North America
2001,Costa Rica,0.021474737285726995,0.7971328819297503,0.7852082471964216,0.8445833719791318,0.8135228542636328,0.1014786894752102,0.9512195121951219,North America
2002,Costa Rica,0.02183154632137315,0.8405628438425731,0.7883980738112506,0.8480292616119935,0.8168347913374556,0.10466801971585966,0.9512195121951219,North America
2003,Costa Rica,0.022168765462067405,0.8260685569191706,0.7918103697698341,0.851339315374055,0.820198330385956,0.11104668019715859,0.9512195121951219,North America
2004,Costa Rica,0.0224968881430377,0.8260685569191706,0.7954931068983185,0.8547884940110524,0.8237696889373366,0.1168454624528849,0.9634146341463414,North America
1980,Croatia,0.024705651485355966,,0.7547464374173047,0.8317075785891093,0.7914474040207192,,0.8536585365853658,Europe
1981,Croatia,0.024830798998581333,,0.7547116578433486,0.8326738880041468,0.7918900203506268,,0.8536585365853658,Europe
1982,Croatia,0.024959702226719314,,0.7545155730039746,0.8336852567758419,0.792269741872493,,0.8536585365853658,Europe
1983,Croatia,0.02508975527315672,,0.754310193623285,0.834641370278059,0.7926182512577,,0.8536585365853658,Europe
1984,Croatia,0.025217728975286284,,0.7540190646033584,0.8357599605845745,0.7929993843837367,,0.8658536585365854,Europe
1985,Croatia,0.025339615088008142,,0.7538145846944089,0.8367252832983711,0.7933527559610868,,0.8658536585365854,Europe
1986,Croatia,0.02545691804648042,,0.7534955720505347,0.83771297124029,0.793656878237377,,0.8658536585365854,Europe
1987,Croatia,0.025565468416122016,,0.7527652009974541,0.8387687415678157,0.7937782761960406,,0.8658536585365854,Europe
1988,Croatia,0.025648916210553718,,0.7518456410550083,0.8397705722275175,0.7937749824529758,,0.8658536585365854,Europe
1989,Croatia,0.02568622620247528,,0.7507003137057605,0.8407457619537211,0.7936408800567778,,0.8658536585365854,Europe
1990,Croatia,0.02566337490701986,,0.7492044922017299,0.8415808401037483,0.7932566100325846,0.13772107857349958,0.8780487804878049,Europe
1991,Croatia,0.02557541380711378,,0.7465012797983744,0.8415305183404737,0.7918184990726544,0.11930994491156857,0.8536585365853658,Europe
1992,Croatia,0.025429596429412282,0.7246614473127381,0.7434541693663311,0.8411483360599178,0.7900422304914343,0.1072774717309365,0.8658536585365854,Europe
1993,Croatia,0.025239779696318264,0.594212865002116,0.7400889457621539,0.8403974564157617,0.7879237263213204,0.09741954189620179,0.8780487804878049,Europe
1994,Croatia,0.02502627348246645,0.7246614473127381,0.7377832998679875,0.8403757489884667,0.7867072372161598,0.1052478979414323,0.8780487804878049,Europe
1995,Croatia,0.024805782391094756,0.7246614473127381,0.7366169848448006,0.8413252844824127,0.7865499217736023,0.1158306755581328,0.8780487804878049,Europe
1996,Croatia,0.02458060605880204,0.6666842996191282,0.7361567551377075,0.8426405572362367,0.7869363876265052,0.13032763119744853,0.8902439024390244,Europe
1997,Croatia,0.024351958779680216,0.565224291155311,0.7361237745072319,0.8442317774370369,0.7876779503507444,0.13960568280661062,0.8902439024390244,Europe
1998,Croatia,0.02413405209299088,0.5362357173085062,0.7364688718315733,0.8460032350644677,0.7887032455132553,0.1454044650623369,0.8902439024390244,Europe
1999,Croatia,0.02394361209390278,0.5507300042319087,0.7372700013282198,0.8480881347860206,0.7901165749777476,0.14149028703972166,0.8902439024390244,Europe
2000,Croatia,0.023791938165050004,0.6521900126957259,0.7385550466211194,0.8503782683656346,0.7918809233459725,0.15540736445346479,0.8902439024390244,Europe
2001,Croatia,0.023686568601171302,0.8116271688531528,0.74039056861905,0.8531074839973504,0.7941426269169389,0.16599014207016527,0.9024390243902439,Europe
2002,Croatia,0.023623742314371362,0.8550571307659754,0.7430287192331944,0.8561313943996153,0.7969647373435963,0.17932734125833574,0.9024390243902439,Europe
2003,Croatia,0.02358895762432237,0.8695514176893779,0.7456272930907677,0.8594108604232158,0.7998880127358066,0.18802551464192518,0.9024390243902439,Europe
2004,Croatia,0.023560770957038315,0.8695514176893779,0.7478663780761559,0.8623232735852842,0.8024481921663811,0.20585677007828357,0.9024390243902439,Europe
1980,Cuba,0.05284423594716387,0.7826385950063478,0.7134972630574064,0.7476185965556232,0.7297689282395335,,0.9024390243902439,North America
1981,Cuba,0.05310773776510989,0.8116271688531528,0.7173047269338717,0.7501310668148033,0.7329588399750616,,0.9024390243902439,North America
1982,Cuba,0.05333017387622173,0.9420228523063903,0.7212183284756862,0.7529642149772039,0.7363571985931012,,0.9024390243902439,North America
1983,Cuba,0.05355108406024461,0.9855057130765976,0.7252965333459659,0.7558315687826146,0.7398579769359565,,0.9024390243902439,North America
1984,Cuba,0.053821495533952594,1.0,0.7291960431638499,0.758827522649727,0.7433266020727055,,0.9024390243902439,North America
1985,Cuba,0.05417573091088181,0.9420228523063903,0.7334886221322217,0.7620382484868936,0.7471032706084407,,0.9024390243902439,North America
1986,Cuba,0.05463247742488929,0.9565171392297926,0.7377764039179789,0.7650302555490432,0.7507731277619408,,0.9024390243902439,North America
1987,Cuba,0.05517664236754938,0.9855057130765976,0.7413575007398155,0.7679426687111116,0.7540353449999805,,0.9024390243902439,North America
1988,Cuba,0.055766617360774456,0.8695514176893779,0.7447688972266587,0.7707449002346376,0.7571562449760616,,0.9024390243902439,North America
1989,Cuba,0.056341687699968654,0.8840457046127804,0.7476912809107211,0.773350449310855,0.7599275376525807,,0.9024390243902439,North America
1990,Cuba,0.05685734359638223,0.8550571307659754,0.7503156396248484,0.7757122831806248,0.7624267044140078,,0.9024390243902439,North America
1991,Cuba,0.05730058780484551,0.8405628438425731,0.7520989922618445,0.7774853853101235,0.7642051688239376,,0.9024390243902439,North America
1992,Cuba,0.05768313342766106,0.8405628438425731,0.7522039306315401,0.778820392088761,0.7648966980225779,,0.9146341463414634,North America
1993,Cuba,0.05801508167231917,0.8405628438425731,0.7517008261048286,0.7790835124196085,0.7647589881934995,,0.9146341463414634,North America
1994,Cuba,0.05831531857303702,0.7826385950063478,0.751182430558533,0.779545946401073,0.7647083272882692,,0.9146341463414634,North America
1995,Cuba,0.058598007312231866,0.8405628438425731,0.7513287446282798,0.7801063927057782,0.7650521313262413,,0.9146341463414634,North America
1996,Cuba,0.05886302431130142,0.8695514176893779,0.7523049712903612,0.7813785795054259,0.7661694944496509,,0.9146341463414634,North America
1997,Cuba,0.05910512553912307,0.9565171392297926,0.7538262778270322,0.7828819832958058,0.7676822635857099,,0.9146341463414634,North America
1998,Cuba,0.05932790014814549,0.9275285653829878,0.7557868263968571,0.7848090108188501,0.7696268267530358,,0.926829268292683,North America
1999,Cuba,0.05953536712943396,0.9710114261531951,0.7587164058548413,0.7875826280063964,0.7724820314552462,,0.926829268292683,North America
2000,Cuba,0.059730304315048326,0.9420228523063903,0.7627820181207576,0.7910268731371903,0.7762513282803132,,0.926829268292683,North America
2001,Cuba,0.05991666622026135,0.8840457046127804,0.7668470307388471,0.7948125168972587,0.7801831164298961,,0.926829268292683,North America
2002,Cuba,0.0600943400124362,0.8695514176893779,0.7717131728535831,0.7979304928178016,0.7842155990103087,,0.9390243902439024,North America
2003,Cuba,0.06025712526952829,0.6232014388489209,0.7760354343893832,0.8022492841482499,0.7885362056864121,,0.9390243902439024,North America
2004,Cuba,0.06039597926164074,0.6232014388489209,0.7806398302277072,0.8067460106024338,0.7930892565159257,,0.9390243902439024,North America
1980,Cyprus,0.003682674585683796,0.3912928480744816,0.713533841574843,0.8332787358646825,0.7706373784942104,0.07480429109886924,0.8780487804878049,Europe
1981,Cyprus,0.003702914611543317,0.36230427422767664,0.7161384119106848,0.8344354786191708,0.7725515137494168,0.08219773847492026,0.8902439024390244,Europe
1982,Cyprus,0.0037165512416552004,0.44926999576809146,0.7191150637230754,0.8361585878858084,0.7749303804665353,0.09133082052768919,0.8902439024390244,Europe
1983,Cyprus,0.0037292475997932543,0.4637642826914939,0.7220602340245573,0.8380546987699782,0.7773752788898518,0.09814438967816759,0.8902439024390244,Europe
1984,Cyprus,0.0037488213757970327,0.4927528565382988,0.7254059690743626,0.8401389406907039,0.7801194373973156,0.10959698463322702,0.8902439024390244,Europe
1985,Cyprus,0.0037809303204576375,0.4782585696148963,0.7285310337238939,0.842002819334345,0.7826430719643648,0.1171354015656712,0.9024390243902439,Europe
1986,Cyprus,0.003827390501930236,0.4782585696148963,0.7312081614467824,0.8441738909642504,0.7850788733830271,0.1226442447086112,0.9024390243902439,Europe
1987,Cyprus,0.003886708231022116,0.4637642826914939,0.7333590982016261,0.8461127589021831,0.7871286794835096,0.13525659611481589,0.9024390243902439,Europe
1988,Cyprus,0.003957078185543525,0.3767985611510792,0.7355355199891104,0.8477940978162986,0.7890690078383242,0.15033342997970425,0.9024390243902439,Europe
1989,Cyprus,0.004035362543593226,0.43477570884468897,0.7382219422533145,0.8500003617904548,0.7915264538542675,0.16642505073934474,0.9024390243902439,Europe
1990,Cyprus,0.004118987646454277,0.5362357173085062,0.7408322092435112,0.8527032653890858,0.7941808970744503,0.18179182371701944,0.9024390243902439,Europe
1991,Cyprus,0.004207786931662747,0.5797185780787135,0.7433603244814321,0.8551394307523201,0.7966651635696332,0.18454624528848942,0.9146341463414634,Europe
1992,Cyprus,0.004301932334665276,0.5797185780787135,0.7461801683871062,0.8581140060925512,0.799558795274263,0.19991301826616412,0.9146341463414634,Europe
1993,Cyprus,0.004399473462739007,0.6232014388489209,0.7492086897365177,0.8611487702084636,0.8025902936528787,0.2012177442737025,0.9146341463414634,Europe
